chunk_id,document_type,domain,zone,sensor_id,timestamp_ref,text_chunk,token_count,embedding_model,vector_index,metadata_tags,retrieval_relevance_score,source_doc_id,chunk_sequence,language,last_updated
CHK-0193,analytics_summary,traffic,Zone-A-Downtown,TRA-008,2024-08-05T09:00:00,"Quarterly performance report: Zone-A-Downtown smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,analytics_summary",0.628,DOC-821,4,en,2024-04-02
CHK-0194,analytics_summary,energy,Zone-E-Airport,ENE-008,2024-06-15T23:00:00,"Quarterly performance report: Zone-E-Airport smart city sensors achieved 98.5% uptime. energy data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,analytics_summary",0.738,DOC-952,4,en,2024-09-21
CHK-0195,incident_report,air_quality,Zone-B-Midtown,AIR-008,2024-02-06T21:00:00,Critical event log: Zone-B-Midtown experienced elevated air_quality anomaly at 2024-02-06T21:00:00. Sensor AIR-008 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,incident_report",0.914,DOC-404,8,en,2024-04-28
CHK-0196,analytics_summary,air_quality,Zone-D-Industrial,AIR-001,2024-04-14T01:00:00,"Monthly summary — air_quality domain, Zone-D-Industrial: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,analytics_summary",0.807,DOC-816,7,en,2024-08-27
CHK-0197,maintenance_log,energy,Zone-C-Residential,ENE-001,2024-07-26T01:00:00,Field service report: Zone-C-Residential sensor cluster underwent firmware upgrade. All energy sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,maintenance_log",0.81,DOC-438,10,en,2024-01-26
CHK-0198,maintenance_log,traffic,Zone-E-Airport,TRA-001,2024-04-13T12:00:00,Maintenance ticket #1962: Sensor TRA-001 in Zone-E-Airport flagged for battery replacement. Battery level dropped to 92%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,maintenance_log",0.938,DOC-858,4,en,2024-02-04
CHK-0199,policy_document,energy,Zone-D-Industrial,ENE-005,2024-10-17T03:00:00,Energy grid management protocol: Peak demand events in Zone-D-Industrial exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.85,DOC-221,2,en,2024-02-25
CHK-0200,policy_document,air_quality,Zone-A-Downtown,AIR-005,2024-07-17T06:00:00,City of SmartMetro Regulation 2024-9540: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,policy_document",0.782,DOC-851,2,en,2024-02-19
CHK-0201,sensor_report,traffic,Zone-C-Residential,TRA-005,2024-06-19T02:00:00,Automated report from traffic sensor TRA-005 deployed in Zone-C-Residential. Timestamp: 2024-06-19T02:00:00. Sensor battery level at 94%. Readings are within acceptable operational thresholds.,22,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,sensor_report",0.764,DOC-471,1,en,2024-08-16
CHK-0202,incident_report,energy,Zone-C-Residential,ENE-005,2024-02-05T19:00:00,Critical event log: Zone-C-Residential experienced elevated energy anomaly at 2024-02-05T19:00:00. Sensor ENE-005 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,incident_report",0.8,DOC-164,2,en,2024-08-26
CHK-0203,analytics_summary,air_quality,Zone-B-Midtown,AIR-003,2024-08-22T05:00:00,"Quarterly performance report: Zone-B-Midtown smart city sensors achieved 98.5% uptime. air_quality data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,analytics_summary",0.66,DOC-346,2,en,2024-05-14
CHK-0204,incident_report,air_quality,Zone-E-Airport,AIR-008,2024-06-20T01:00:00,"Anomaly report for sensor AIR-008: Spike in air_quality metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,incident_report",0.675,DOC-854,4,en,2024-10-05
CHK-0205,policy_document,traffic,Zone-D-Industrial,TRA-005,2024-04-16T08:00:00,Smart City Operational Policy: All traffic sensors in Zone-D-Industrial must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,policy_document",0.969,DOC-925,10,en,2024-09-27
CHK-0206,sensor_report,air_quality,Zone-E-Airport,AIR-004,2024-06-13T04:00:00,Sensor AIR-004 in Zone-E-Airport recorded air_quality readings at 2024-06-13T04:00:00. The measured values indicate elevated conditions. Data quality score was 0.99. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,sensor_report",0.655,DOC-852,5,en,2024-05-28
CHK-0207,policy_document,energy,Zone-E-Airport,ENE-005,2024-07-28T10:00:00,City of SmartMetro Regulation 2024-5337: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,policy_document",0.637,DOC-129,4,en,2024-02-24
CHK-0208,incident_report,energy,Zone-A-Downtown,ENE-006,2024-09-23T23:00:00,Critical event log: Zone-A-Downtown experienced elevated energy anomaly at 2024-09-23T23:00:00. Sensor ENE-006 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,incident_report",0.741,DOC-320,2,en,2024-03-09
CHK-0209,maintenance_log,air_quality,Zone-E-Airport,AIR-006,2024-10-16T07:00:00,Calibration log for air_quality sensor AIR-006: Routine calibration completed. Sensor accuracy verified at 0.96% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,maintenance_log",0.795,DOC-328,6,en,2024-10-14
CHK-0210,maintenance_log,energy,Zone-C-Residential,ENE-002,2024-05-15T07:00:00,Field service report: Zone-C-Residential sensor cluster underwent firmware upgrade. All energy sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,maintenance_log",0.687,DOC-356,5,en,2024-03-16
CHK-0211,sensor_report,traffic,Zone-E-Airport,TRA-004,2024-08-27T00:00:00,IoT telemetry batch from TRA-004 covers a 2.5-hour window ending 2024-08-27T00:00:00. Zone Zone-E-Airport shows normal traffic patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,sensor_report",0.978,DOC-241,6,en,2024-02-09
CHK-0212,incident_report,traffic,Zone-B-Midtown,TRA-008,2024-03-24T00:00:00,"Anomaly report for sensor TRA-008: Spike in traffic metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,incident_report",0.645,DOC-911,6,en,2024-08-17
CHK-0213,analytics_summary,energy,Zone-D-Industrial,ENE-005,2024-08-24T06:00:00,Weekly analytics digest for Zone-D-Industrial: energy metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,analytics_summary",0.88,DOC-805,2,en,2024-07-22
CHK-0214,maintenance_log,air_quality,Zone-E-Airport,AIR-008,2024-10-13T05:00:00,Maintenance ticket #4482: Sensor AIR-008 in Zone-E-Airport flagged for battery replacement. Battery level dropped to 68%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,maintenance_log",0.603,DOC-473,4,en,2024-03-24
CHK-0215,incident_report,air_quality,Zone-B-Midtown,AIR-001,2024-08-10T20:00:00,Incident #9284: Anomalous air_quality readings detected in Zone-B-Midtown at 2024-08-10T20:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,incident_report",0.856,DOC-399,5,en,2024-03-26
CHK-0216,maintenance_log,energy,Zone-B-Midtown,ENE-003,2024-12-22T21:00:00,Calibration log for energy sensor ENE-003: Routine calibration completed. Sensor accuracy verified at 0.88% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,maintenance_log",0.924,DOC-152,9,en,2024-02-19
CHK-0217,policy_document,energy,Zone-D-Industrial,ENE-002,2024-01-07T23:00:00,Energy grid management protocol: Peak demand events in Zone-D-Industrial exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.69,DOC-381,1,en,2024-09-12
CHK-0218,maintenance_log,energy,Zone-C-Residential,ENE-003,2024-07-23T12:00:00,Maintenance ticket #1983: Sensor ENE-003 in Zone-C-Residential flagged for battery replacement. Battery level dropped to 60%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,maintenance_log",0.867,DOC-854,6,en,2024-01-17
CHK-0219,maintenance_log,air_quality,Zone-E-Airport,AIR-004,2024-08-24T14:00:00,Field service report: Zone-E-Airport sensor cluster underwent firmware upgrade. All air_quality sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,maintenance_log",0.64,DOC-964,10,en,2024-03-25
CHK-0220,incident_report,energy,Zone-D-Industrial,ENE-008,2024-03-22T14:00:00,"Anomaly report for sensor ENE-008: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,incident_report",0.881,DOC-269,1,en,2024-10-01
CHK-0221,policy_document,air_quality,Zone-E-Airport,AIR-007,2024-05-10T05:00:00,Energy grid management protocol: Peak demand events in Zone-E-Airport exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,policy_document",0.866,DOC-836,3,en,2024-06-01
CHK-0222,policy_document,energy,Zone-E-Airport,ENE-008,2024-12-05T04:00:00,City of SmartMetro Regulation 2024-5506: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,policy_document",0.95,DOC-792,4,en,2024-01-20
CHK-0223,policy_document,energy,Zone-E-Airport,ENE-005,2024-09-26T11:00:00,Energy grid management protocol: Peak demand events in Zone-E-Airport exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,policy_document",0.946,DOC-113,1,en,2024-02-22
CHK-0224,incident_report,traffic,Zone-C-Residential,TRA-006,2024-11-24T07:00:00,Incident #8754: Anomalous traffic readings detected in Zone-C-Residential at 2024-11-24T07:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,incident_report",0.668,DOC-205,5,en,2024-07-09
CHK-0225,maintenance_log,energy,Zone-D-Industrial,ENE-002,2024-04-03T11:00:00,Field service report: Zone-D-Industrial sensor cluster underwent firmware upgrade. All energy sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,maintenance_log",0.969,DOC-514,1,en,2024-04-08
CHK-0226,policy_document,traffic,Zone-A-Downtown,TRA-008,2024-02-25T03:00:00,Smart City Operational Policy: All traffic sensors in Zone-A-Downtown must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,policy_document",0.926,DOC-472,6,en,2024-02-12
CHK-0227,policy_document,energy,Zone-C-Residential,ENE-004,2024-06-13T15:00:00,Energy grid management protocol: Peak demand events in Zone-C-Residential exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,policy_document",0.651,DOC-474,10,en,2024-06-17
CHK-0228,analytics_summary,air_quality,Zone-D-Industrial,AIR-004,2024-12-16T08:00:00,"Quarterly performance report: Zone-D-Industrial smart city sensors achieved 98.5% uptime. air_quality data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,analytics_summary",0.66,DOC-141,5,en,2024-08-23
CHK-0229,sensor_report,traffic,Zone-D-Industrial,TRA-005,2024-05-13T20:00:00,IoT telemetry batch from TRA-005 covers a 2.5-hour window ending 2024-05-13T20:00:00. Zone Zone-D-Industrial shows normal traffic patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,sensor_report",0.746,DOC-119,2,en,2024-02-19
CHK-0230,incident_report,energy,Zone-D-Industrial,ENE-008,2024-04-13T20:00:00,"Anomaly report for sensor ENE-008: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,incident_report",0.879,DOC-158,10,en,2024-03-08
CHK-0231,incident_report,energy,Zone-E-Airport,ENE-004,2024-02-01T11:00:00,Incident #3342: Anomalous energy readings detected in Zone-E-Airport at 2024-02-01T11:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,incident_report",0.716,DOC-842,6,en,2024-06-19
CHK-0232,maintenance_log,traffic,Zone-D-Industrial,TRA-008,2024-02-13T08:00:00,Calibration log for traffic sensor TRA-008: Routine calibration completed. Sensor accuracy verified at 0.9% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.608,DOC-500,9,en,2024-06-08
CHK-0233,incident_report,energy,Zone-B-Midtown,ENE-008,2024-03-06T00:00:00,"Anomaly report for sensor ENE-008: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,incident_report",0.949,DOC-185,3,en,2024-04-24
CHK-0234,sensor_report,traffic,Zone-B-Midtown,TRA-006,2024-03-07T16:00:00,IoT telemetry batch from TRA-006 covers a 2.5-hour window ending 2024-03-07T16:00:00. Zone Zone-B-Midtown shows critical traffic patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,sensor_report",0.944,DOC-561,2,en,2024-10-17
